Kimlik,Tür,"Stok kodu (SKU)","GTIN, UPC, EAN veya ISBN",İsim,Yayımlanmış,"Öne çıkan?","Katalogda görünürlük","Kısa açıklama",Açıklama,"İndirimli fiyatın başladığı tarih","İndirimli fiyatın bittiği tarih","Vergi durumu","Vergi sınıfı",Stokta?,Stok,"Düşük stok miktarı","Ön Siparişe İzin Ver?","Ayrı ayrı mı satılıyor?","Ağırlık (kg)","Uzunluk (cm)","Genişlik (cm)","Yükseklik (cm)","Müşteri değerlendirmelerine izin verilsin mi?","Satın alma notu","İndirimli satış fiyatı","Normal fiyat",Kategoriler,Etiketler,"Gönderim sınıfı",Görseller,"İndirme sınırı","İndirme sona erme günü",Ebeveyn,"Gruplanmış ürünler","Yukarı satışlar","Çapraz satışlar","Harici URL","Düğme metni",Konum,Markalar,"Blocksy Custom Data","Blocksy Variation Images","Nitelik 1 ismi","Nitelik 1 değer(ler)i","Nitelik 1 görünür","Nitelik 1 genel"
483,variation,"M22374-L1 - 41",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,4390,,,,,,,M22374-L1,,,,,,0,,,,Numara,41,,0
484,variation,"M22374-L1 - 42",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 42",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,4390,,,,,,,M22374-L1,,,,,,0,,,,Numara,42,,0
485,variation,"M22374-L1 - 43",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 43",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4390,,,,,,,M22374-L1,,,,,,0,,,,Numara,43,,0
486,variation,"M22374-L1 - 44",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-L1,,,,,,0,,,,Numara,44,,0
487,variation,"M22374-L1 - 45",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,4390,,,,,,,M22374-L1,,,,,,0,,,,Numara,45,,0
488,variation,"M22374-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 39",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,39,,0
489,variation,"M22374-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,40,,0
490,variation,"M22374-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,41,,0
491,variation,"M22374-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,42,,0
492,variation,"M22374-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 43",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4390,,,,,,,M22374-S1,,,,,,0,,,,Numara,43,,0
493,variation,"M22374-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,44,,0
494,variation,"M22374-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model M22374 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4390,0",,,,,,,M22374-S1,,,,,,0,,,,Numara,45,,0
495,variation,"M22512-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,39,,0
496,variation,"M22512-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 40",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,40,,0
497,variation,"M22512-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,M22512-S1,,,,,,0,,,,Numara,41,,0
498,variation,"M22512-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 42",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,42,,0
499,variation,"M22512-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 43",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,43,,0
500,variation,"M22512-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,44,,0
501,variable,M22521-S4,,"Bayyıldız Günlük Ayakkabı – Model M22521",1,0,visible,"Hakiki deri ve kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı.","Hakiki deri ve kaliteli tekstilden üretilmiş, rahat taban yapısına sahip günlük erkek ayakkabısı. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,"Günlük, Klasik",,,"https://bayyildiz.com/wp-content/uploads/2026/01/M22521.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/M22521-3.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
502,variation,"M22512-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model M22512 - 45",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,M22512-S1,,,,,,0,,,,Numara,45,,0
508,variation,"M22521-S4 - 39",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 39",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,4300,,,,,,,M22521-S4,,,,,,0,,,,Numara,39,,0
509,variation,"M22521-S4 - 40",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 40",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,4300,,,,,,,M22521-S4,,,,,,0,,,,Numara,40,,0
510,variation,"M22521-S4 - 41",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,"4300,0",,,,,,,M22521-S4,,,,,,0,,,,Numara,41,,0
511,variation,"M22521-S4 - 42",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 42",1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,"4300,0",,,,,,,M22521-S4,,,,,,0,,,,Numara,42,,0
512,variation,"M22521-S4 - 43",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 43",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,"4300,0",,,,,,,M22521-S4,,,,,,0,,,,Numara,43,,0
513,variation,"M22521-S4 - 44",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 44",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,4300,,,,,,,M22521-S4,,,,,,0,,,,Numara,44,,0
514,variation,"M22521-S4 - 45",,"Bayyıldız Günlük Ayakkabı – Model M22521 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"4300,0",,,,,,,M22521-S4,,,,,,0,,,,Numara,45,,0
515,variable,P030-S1,,"Bayyıldız Günlük Ayakkabı – Model P030",1,0,visible,"Dana derisinden üretilmiş, ahşap ökçeli ve fırınlı kösele tabanlı klasik erkek bot.","Dana derisinden üretilmiş, ahşap ökçeli ve fırınlı kösele tabanlı klasik erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/p030-syd.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/p030syd2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
516,variation,"P030-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P030 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,38,,0
517,variable,P030-S3,,"Bayyıldız Günlük Ayakkabı – Model P030",1,0,visible,"Dana derisinden üretilmiş, ahşap ökçeli ve fırınlı kösele tabanlı klasik erkek bot.","Dana derisinden üretilmiş, ahşap ökçeli ve fırınlı kösele tabanlı klasik erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/p030sys.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/p030sys2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
518,variable,P080-K1,,"Bayyıldız Günlük Ayakkabı – Model P080",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P080-5.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P080-6.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P080-7.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
519,variable,P080-L1,,"Bayyıldız Günlük Ayakkabı – Model P080",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P080-4.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P080-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
520,variation,"P030-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P030 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,39,,0
521,variation,"P030-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P030 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,40,,0
522,variation,"P030-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P030 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S1,,,,,,0,,,,Numara,41,,0
523,variation,"P030-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P030 - 42",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,42,,0
524,variation,"P030-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P030 - 43",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,43,,0
525,variation,"P030-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P030 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S1,,,,,,0,,,,Numara,44,,0
526,variation,"P030-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P030 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,45,,0
527,variation,"P030-S1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P030 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S1,,,,,,0,,,,Numara,46,,0
528,variation,"P030-S3 - 38",,"Bayyıldız Günlük Ayakkabı – Model P030 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S3,,,,,,0,,,,Numara,38,,0
529,variation,"P030-S3 - 39",,"Bayyıldız Günlük Ayakkabı – Model P030 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P030-S3,,,,,,0,,,,Numara,39,,0
530,variation,"P030-S3 - 40",,"Bayyıldız Günlük Ayakkabı – Model P030 - 40",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S3,,,,,,0,,,,Numara,40,,0
531,variation,"P030-S3 - 41",,"Bayyıldız Günlük Ayakkabı – Model P030 - 41",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3990,,,,,,,P030-S3,,,,,,0,,,,Numara,41,,0
532,variation,"P030-S3 - 42",,"Bayyıldız Günlük Ayakkabı – Model P030 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S3,,,,,,0,,,,Numara,42,,0
533,variation,"P030-S3 - 43",,"Bayyıldız Günlük Ayakkabı – Model P030 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S3,,,,,,0,,,,Numara,43,,0
534,variation,"P030-S3 - 44",,"Bayyıldız Günlük Ayakkabı – Model P030 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3990,,,,,,,P030-S3,,,,,,0,,,,Numara,44,,0
535,variation,"P030-S3 - 45",,"Bayyıldız Günlük Ayakkabı – Model P030 - 45",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S3,,,,,,0,,,,Numara,45,,0
536,variation,"P030-S3 - 46",,"Bayyıldız Günlük Ayakkabı – Model P030 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3990,0",,,,,,,P030-S3,,,,,,0,,,,Numara,46,,0
537,variation,"P080-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P080 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,38,,0
547,variation,"P080-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P080 - 39",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,39,,0
548,variation,"P080-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P080 - 40",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,40,,0
549,variation,"P080-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P080 - 41",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,41,,0
550,variation,"P080-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P080 - 42",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,42,,0
551,variation,"P080-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P080 - 43",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,43,,0
552,variation,"P080-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P080 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,44,,0
553,variation,"P080-K1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P080 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-K1,,,,,,0,,,,Numara,45,,0
554,variation,"P080-K1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P080 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-K1,,,,,,0,,,,Numara,46,,0
555,variation,"P080-L1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P080 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,38,,0
556,variable,P080-S1,,"Bayyıldız Günlük Ayakkabı – Model P080",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/gemini-image-2_A_cinematic_portrait_photograph_of_Ultra_realistic_fashion_product_photography_o-1.jpg, https://bayyildiz.com/wp-content/uploads/2026/01/P080-11.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P080-9.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
557,variable,P085-K1,,"Bayyıldız Günlük Ayakkabı – Model P085",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P085-3.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P085-4.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
558,variable,P085-S1,,"Bayyıldız Günlük Ayakkabı – Model P085",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P085-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P085.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P085-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
559,variation,"P080-L1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P080 - 39",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-L1,,,,,,0,,,,Numara,39,,0
560,variation,"P080-L1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P080 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,40,,0
561,variation,"P080-L1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P080 - 41",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-L1,,,,,,0,,,,Numara,41,,0
562,variation,"P080-L1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P080 - 42",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,42,,0
563,variation,"P080-L1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P080 - 43",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-L1,,,,,,0,,,,Numara,43,,0
564,variation,"P080-L1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P080 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,44,,0
565,variation,"P080-L1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P080 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,45,,0
566,variation,"P080-L1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P080 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-L1,,,,,,0,,,,Numara,46,,0
567,variation,"P080-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P080 - 38",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-S1,,,,,,0,,,,Numara,38,,0
568,variation,"P080-S1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P080 - 39",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,39,,0
569,variation,"P080-S1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P080 - 40",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,40,,0
570,variation,"P080-S1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P080 - 41",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,41,,0
571,variation,"P080-S1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P080 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-S1,,,,,,0,,,,Numara,42,,0
572,variation,"P080-S1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P080 - 43",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,43,,0
573,variation,"P080-S1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P080 - 44",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P080-S1,,,,,,0,,,,Numara,44,,0
574,variation,"P080-S1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P080 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,45,,0
575,variation,"P080-S1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P080 - 46",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P080-S1,,,,,,0,,,,Numara,46,,0
576,variation,"P085-K1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P085 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P085-K1,,,,,,0,,,,Numara,38,,0
585,variation,"P085-K1 - 39",,"Bayyıldız Günlük Ayakkabı – Model P085 - 39",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P085-K1,,,,,,0,,,,Numara,39,,0
586,variation,"P085-K1 - 40",,"Bayyıldız Günlük Ayakkabı – Model P085 - 40",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3790,0",,,,,,,P085-K1,,,,,,0,,,,Numara,40,,0
587,variation,"P085-K1 - 41",,"Bayyıldız Günlük Ayakkabı – Model P085 - 41",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P085-K1,,,,,,0,,,,Numara,41,,0
588,variation,"P085-K1 - 42",,"Bayyıldız Günlük Ayakkabı – Model P085 - 42",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P085-K1,,,,,,0,,,,Numara,42,,0
589,variation,"P085-K1 - 43",,"Bayyıldız Günlük Ayakkabı – Model P085 - 43",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,3790,,,,,,,P085-K1,,,,,,0,,,,Numara,43,,0
590,variation,"P085-K1 - 44",,"Bayyıldız Günlük Ayakkabı – Model P085 - 44",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P085-K1,,,,,,0,,,,Numara,44,,0
591,variation,"P085-K1 - 45",,"Bayyıldız Günlük Ayakkabı – Model P085 - 45",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,"3790,0",,,,,,,P085-K1,,,,,,0,,,,Numara,45,,0
592,variation,"P085-K1 - 46",,"Bayyıldız Günlük Ayakkabı – Model P085 - 46",0,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"3790,0",,,,,,,P085-K1,,,,,,0,,,,Numara,46,,0
593,variation,"P085-S1 - 38",,"Bayyıldız Günlük Ayakkabı – Model P085 - 38",0,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3790,,,,,,,P085-S1,,,,,,0,,,,Numara,38,,0
594,variable,P088-K1,,"Bayyıldız Günlük Ayakkabı – Model P088",1,0,visible,"Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot.","Dana derisinden üretilmiş, tekstil astarlı, eva tabanlı konforlu erkek bot. Günlük kullanımda konfor ve dayanıklılığı bir arada sunan bu model, doğal malzeme yapısı sayesinde ayağın nefes almasına yardımcı olur. Dengeli taban yapısı yürüyüş sırasında rahatlık sağlar ve uzun süreli kullanıma uygundur. Şehir hayatında, iş temposunda ve günlük kombinlerde güvenle tercih edilebilir.",,,taxable,,1,,,0,0,,,,,0,,,,BOT,,,"https://bayyildiz.com/wp-content/uploads/2026/01/P088-1.jpeg, https://bayyildiz.com/wp-content/uploads/2026/01/P088-2.jpeg",,,,,,,,,0,,,,Numara,"39, 40, 41, 42, 43, 44, 45",0,0
